t,Left ventricular pressure,Ascending aorta pressure
20.44,2.3512272709318527,6.856449146660542
20.45,3.757333268899795,8.3593964876272
20.46,3.7207067983455113,7.868632286906983
20.47,2.948206978182624,8.834859552492885
20.48,3.19204520459555,6.220693408936713
20.49,3.737859869630769,6.67581936413273
20.5,4.378367249338087,7.86469888316787
20.51,4.375528349775289,7.234914086907101
20.52,5.094361631850044,6.771083108945875
20.53,5.246127721149358,6.304809805827497
20.54,5.785126881933779,6.471925056314615
20.55,7.296949721251863,7.166780563300037
20.56,7.9659893240451485,5.671311764158263
20.57,7.843684120220484,6.225927603204896
20.58,9.49752965409798,9.049138955771483
20.59,10.076304528602536,10.685144701992488
20.6,10.704550327770226,11.45797824708473
20.61,11.122743072175236,11.977167132934596
20.62,11.62186173562794,12.873953136756745
20.63,12.610769630316168,12.150918532117297
20.64,14.174579702254668,13.109428225904612
20.65,13.609684416577464,14.045100396143097
20.66,14.465614427696403,14.53202915214072
20.67,14.464182669151334,15.872450321689573
20.68,15.240353565159088,15.678060446408626
20.69,15.802922434623207,13.638812828283527
20.7,14.916433823489362,15.089709422096625
20.71,14.123175674759562,15.31625046301477
20.72,14.143290022994002,16.204979902126183
20.73,14.973939243461327,14.391908036870419
20.74,14.79134687053794,15.209273987167457
20.75,15.195318992712462,14.052435392054319
20.76,14.988717805076147,15.27419045006631
20.77,13.31679147578537,14.745683833108021
20.78,14.67925214969595,14.470042807429213
20.79,13.254593439625168,14.229108995123426
20.8,13.24323561591286,13.039196033107256
20.81,13.535513764413484,12.573846008428625
20.82,12.487950213298303,12.528031682347576
20.83,11.13134535580526,12.797217663585307
20.84,9.89024160183707,11.961689737226006
20.85,9.456442322424085,12.573694118472607
20.86,7.579927314126199,11.573634655641252
20.87,5.28735144828976,10.717455297559614
20.88,4.398249346296219,11.304269022308457
20.89,3.1809187089772606,11.656644950471906
20.9,2.56888462995889,10.408034900079118
20.91,1.954255407604589,9.774357473966202
20.92,2.2059226539635866,10.20136963914977
20.93,3.150348085008897,11.797291074271506
20.94,2.124695218355846,9.427408245286726
20.95,3.4476896646928124,8.734829261083313
20.96,2.6978405556589062,10.140658368387957
20.97,3.0044459911659858,8.977522375859749
20.98,3.3887518927172664,9.070307539306715
20.99,3.479167364371058,9.676012601396428
21.0,2.790164666595652,8.306490784216278
21.01,2.9926974006062235,9.77072737453596
21.02,3.39389173542285,9.36733717071596
21.03,3.2713889296382472,9.808532703207655
21.04,3.162706854954238,9.520126469658443
21.05,2.6688831641946056,9.07186165197985
21.06,2.7324626804150176,9.6596373274894
21.07,3.630034300396546,9.512191121415276
21.08,2.779525120959941,9.429266862491454
21.09,2.8112522677173417,9.097941781579237
21.1,4.114067694598373,9.713877509159111
21.11,3.3105019459406484,9.258851848383056
21.12,2.77278668411506,8.13691941129106
21.13,3.4401940870560384,8.113152282782917
21.14,3.280063990850493,8.291884162067264
21.15,3.496005283535799,8.641685391325927
21.16,2.635107421611381,7.804617994739914
21.17,3.571910588212696,9.050090322603445
21.18,2.7071411918025525,8.571667629059851
21.19,3.2177047029340966,8.767884305104126
21.2,3.6670864657622113,7.087794598678753
21.21,3.270520936133303,8.049855495642749
21.22,2.726747692626536,6.844000069561004
21.23,3.417268770218016,8.202811263586735
21.24,3.392995224752632,9.238949228691
21.25,4.165570477223015,8.163086248525145
21.26,2.8875085411277723,7.1218701838700795
21.27,2.8681955139768487,8.289432207208668
21.28,3.299785421624202,6.78921279082823
21.29,3.000275770254708,8.605722046941231
21.3,3.330088496023351,7.680284590788607
21.31,3.8473194991483246,7.435447358436528
21.32,3.389733811039494,6.237323617923122
21.33,4.15901899738947,7.904614190054114
21.34,3.324319997385884,8.503447367645055
21.35,3.14413767345546,7.475461085700945
21.36,4.398942720925092,9.368527908663195
21.37,3.8058752653033463,7.177307815264925
21.38,4.714032519359988,8.177444282886151
21.39,5.0599042198220525,7.740830246827946
21.4,6.987873509117295,8.453217790574017
21.41,7.348774989456102,7.94781804721681
21.42,8.161081639099248,7.252162781114759
21.43,10.80849449728706,8.93929131118675
21.44,11.34941116302532,9.911903905924826
21.45,11.229699155528806,12.434022421656358
21.46,11.645157461204668,12.430210672521945
21.47,13.275553446924407,12.089297364986436
21.48,14.16998502178447,13.470114130891801
21.49,14.617102435154116,13.973693780971322
21.5,13.823980739126,13.947832606842578
21.51,14.520699777858828,15.342882865081103
21.52,15.085868667744704,14.923201043193899
21.53,16.23613119168758,15.23739410734691
21.54,15.796254490262124,15.709665301397646
21.55,15.446150694838988,15.67024832918723
21.56,15.35670180112346,17.08870153541691
21.57,15.605520344375394,15.144379339414092
21.58,15.803857581084984,15.791838542908254
21.59,15.708960947234305,16.919853367129804
21.6,14.593008402813844,15.056427188650702
21.61,14.190722741479645,14.880740174793711
21.62,12.95751395814072,14.480355683224326
21.63,12.097701450125856,14.511506686729394
21.64,10.963142940088002,14.16925531951617
21.65,8.91147221445175,13.859249734190746
21.66,6.587949642033575,12.507657103587478
21.67,3.912492852846889,11.311727824321315
21.68,3.719673182632785,11.120186378391182
21.69,2.73535074076265,12.121224951169738
21.7,1.515475289249054,10.28041113153455
21.71,1.7123659561629856,13.218543892421069
21.72,1.9700956837779,11.36993186824865
21.73,3.026494113760089,10.954155874494933
21.74,2.997845892331842,9.400769840629927
21.75,2.52198058301823,11.237835538627772
21.76,2.730091869491649,9.881285262767298
21.77,2.932445174682548,11.150158097499931
21.78,3.084154608505943,10.500785314900181
21.79,3.995121080965519,8.782274430327979
21.8,4.992486948453908,9.27391232975614
21.81,3.4735282616817758,8.826962199864864
21.82,2.636092051414692,9.768799656201962
21.83,3.173230070454269,9.695034699884747
21.84,2.838468253225067,9.118377570153974
21.85,2.3597861563420017,9.460878254686603
21.86,2.92714670238067,8.886057521760417
21.87,3.315626397967292,10.349433521481654
21.88,3.705191094690691,10.60944956343416
21.89,3.245269464594002,10.33321840378405
21.9,3.172284958068394,8.198328887452522
21.91,2.4926389381222998,9.582239946380529
21.92,3.439454534718541,9.097554642292161
21.93,3.9913826242309782,9.155953673969048
21.94,4.125185205344264,8.603003661621862
21.95,3.126445464367249,9.247326493969362
21.96,3.2047327235347614,7.822462029914334
21.97,4.096465322382673,10.53862652457864
21.98,2.318455370218484,9.836381490055311
21.99,3.9308092734496056,7.6761373741114785
22.0,3.6383851678893984,9.489833080009456
22.01,2.9194360054551987,8.5011096074194
22.02,3.734156262282835,8.819182729363192
22.03,3.3755410184265666,8.637417790841214
22.04,3.4799691731910074,9.680570156124846
22.05,3.8805748721486992,7.339666525175377
22.06,3.4292316658674045,8.183945598376496
22.07,3.247094792979701,6.782102648581516
22.08,3.1292684246740103,8.743931167322891
22.09,3.0508696740871466,7.804720037413164
22.1,3.8120622383453258,7.7744767380879045
22.11,4.814613890717117,7.2884604958197885
22.12,5.052945971387772,7.588936580097693
22.13,7.407225620575967,7.690156282594956
22.14,8.37611731485165,8.063619992955683
22.15,9.770740220424196,8.568173710540878
22.16,11.539043225016764,9.20624728164891
22.17,12.178811831295976,11.678868644131432
22.18,12.41905244076313,13.493468166679682
22.19,12.285077609278485,15.16145341050297
22.2,14.736679018727726,13.339582096101264
22.21,15.202426601379862,12.64291711060652
22.22,15.646005180150098,13.523273678162095
22.23,15.458332321582674,15.410917101702477
22.24,15.006309020336628,16.10960816644108
22.25,15.04551402228105,15.814007049127287
22.26,17.071681446907004,15.582374761705173
22.27,17.042303619196144,16.232507785394326
22.28,16.00814434167542,16.658576707080336
22.29,15.699784193662916,15.814952731831665
22.3,15.57366372002718,15.494596718555199
22.31,16.352772549443184,15.663228521094256
22.32,14.126407734146207,15.463659684496466
22.33,14.18154171958088,14.712509676226153
22.34,12.792740747826953,15.371655195527193
22.35,11.09934339314259,13.438589287416514
22.36,8.079842700155277,12.639278972937461
22.37,7.187578388654403,13.186094045239168
22.38,4.691023788456343,13.666548829154342
22.39,4.062536522924331,12.364243838217448
22.4,2.251511387011821,11.402730550791533
22.41,1.5888750263290852,11.203589252517446
22.42,1.987524796121677,12.204613809414633
22.43,2.376143417580493,11.736741845127431
22.44,2.41237000948519,11.575519348076245
22.45,3.520232671012647,10.65507689239824
22.46,3.666511258976887,10.404876660735185
22.47,2.5467335218370297,10.635216085695147
22.48,3.552410675083954,10.968741700939056
22.49,2.933146662151054,11.44804160161286
22.5,3.008526340867256,9.417514406631527
22.51,3.208623598360787,9.70818472082985
22.52,3.3274281523237,9.630841505278996
22.53,2.801757355831118,9.584871435539151
22.54,3.43651942234033,9.215130545074125
22.55,3.681930985381311,9.923061715268593
22.56,3.762402704230451,10.088632318222688
22.57,3.405930715647646,11.43748591908496
22.58,3.523108410574104,10.748931892609882
22.59,4.001676388217116,10.289638735462832
22.6,3.5943339095946194,8.854955969594904
22.61,3.5122989730072187,9.184230547832172
22.62,3.543500726851084,8.600078309085497
22.63,3.158896165714875,9.252763617021833
22.64,2.8513793753649272,10.011053271995793
22.65,3.6044746612972265,8.9650095472182
22.66,3.496549458388646,9.940796066964564
22.67,4.022128256600757,8.555831942618338
22.68,3.585221408262751,9.84296476240723
22.69,3.5927266994434937,8.379326412280152
22.7,3.6317404948179295,8.23360319954251
22.71,3.608100591792716,8.696203210455636
22.72,2.998579323021242,8.662476814282535
22.73,2.912933250444952,9.054307916720568
22.74,2.23764310878885,9.92300466593467
22.75,3.6234484789648977,7.791408816431749
22.76,2.967606896046942,8.410986977391008
22.77,3.7888198030634,8.410987807618287
22.78,2.8697559069874123,7.919178377476366
22.79,3.827775504319358,6.851416409842199
22.8,4.5032094253364345,9.0241648835705
22.81,6.0236723027215815,8.318806594097667
22.82,6.977155392650956,8.15419630529203
22.83,7.33908666857727,9.150563839746573
22.84,9.043253661699325,8.39061985233901
22.85,11.694955049781807,8.6762268378447
22.86,10.938516338394164,10.773905171638823
22.87,12.197160638326055,11.823802079663174
22.88,12.832060799146896,14.28885921236113
22.89,14.424814035997017,14.110614133950067
22.9,14.658132297179431,14.24394326345005
22.91,16.245992850569454,13.130992401516515
22.92,15.419603399661453,14.781359462348089
22.93,16.25109541633162,15.397355014814055
22.94,15.10660579960122,15.81879505724849
22.95,15.871004795100554,15.882481491139217
22.96,16.374946750675655,15.64335963371121
22.97,16.63152215735937,16.279395440593625
22.98,16.45604703369654,16.27282514326669
22.99,15.650337565578017,14.705781308234009
23.0,13.746719066454176,15.019199114441879
23.01,14.327606499127524,15.318591116629017
23.02,13.534265538839753,13.208965296784177
23.03,11.61583443626083,13.51067355527222
23.04,10.110549528180666,14.488548119183463
23.05,7.554658181688976,14.91642453085326
23.06,5.788128415903358,12.224484786505979
23.07,4.559068787993299,12.828301741022875
23.08,3.3534495891967464,14.15769289920606
23.09,2.009978844400706,12.508019344615704
23.1,1.9772865756987603,12.700118358923861
23.11,1.82742510246528,12.89099184505884
23.12,2.304014863662139,11.815082551384572
23.13,2.58568047329561,10.456321790069877
23.14,3.2029203664581067,11.233724869601728
23.15,2.73571264938455,11.646112346044145
23.16,3.722105347232292,11.708772959285236
23.17,4.154765460928009,10.131794189790607
23.18,3.175561394681287,11.056555435794463
23.19,2.920588894153687,10.093328930320203
23.2,3.2252634308478423,10.214944516717022
23.21,2.6169777990245584,9.13825293634437
23.22,2.9900077085768046,9.311816460981047
23.23,3.2780877076116117,9.312633902431386
23.24,3.567401553069147,10.679877135902437
23.25,3.3210835126284803,10.867926086772677
23.26,2.867602175151488,9.598447013793455
23.27,3.772815084464842,8.635179876828179
23.28,2.409907235807339,10.844751124621203
23.29,3.929440835795972,9.517326443498703
23.3,3.882153803738237,8.914343626638962
23.31,3.3450966664987773,8.982342848196911
23.32,2.6880023729555367,10.152131427218734
23.33,3.4926924858496093,9.884707235617341
23.34,3.072792678866921,9.876514669143127
23.35,2.497319249326244,10.387521421081493
23.36,3.796970478843832,8.281093735840646
23.37,3.280559809368079,7.695705586063546
23.38,3.0123107212350684,9.70835078595417
23.39,2.911722380000354,9.91649396409273
23.4,3.554153882014944,8.227854516120441
23.41,3.251522304393572,8.74044790505552
23.42,3.4088365180218987,8.300778313961988
23.43,3.0202547036158105,8.961314845987294
23.44,3.307870905241641,8.437225461023834
23.45,3.324044894757872,9.297498108286169
23.46,2.323374768372842,7.696965261552622
23.47,3.0397513614257865,7.972518689963305
23.48,3.429912990996409,8.483528338866744
23.49,4.74635320801553,8.363889622373343
23.5,5.6775071620895385,9.752373631623
23.51,6.438498548970157,8.30249278829926
23.52,7.188799736440878,7.634811048720375
23.53,9.64141193381977,8.309139806193285
23.54,10.99900884739922,7.9271550427855715
23.55,11.232358315299487,9.533258178229392
23.56,11.676889556652696,12.345615041511499
23.57,13.098384533334714,11.63072360190293
23.58,13.645074433277996,14.4255525449991
23.59,13.79813114996808,15.251924109989716
23.6,15.33732641048736,14.403361892283733
23.61,15.944858591086035,17.03085992756021
23.62,15.939578588369532,16.80217272057196
23.63,16.701378371857025,17.973599699050297
23.64,15.58766806007046,14.994730968781237
23.65,16.500242604705686,15.97731591605835
23.66,16.246033260632544,15.548355336567573
23.67,16.026992699621395,14.616561907597841
23.68,15.41354164401111,16.599931776048095
23.69,14.343430524910865,16.394449861612287
23.7,14.965827604061037,15.136122138616871
23.71,14.570185742499676,15.4296681129539
23.72,13.446861383961425,14.747872043683541
23.73,10.970445688028477,14.213810208853136
23.74,8.502721531897048,14.603420210873418
23.75,7.701884560218947,12.670467180744831
23.76,5.68534202371122,13.894193023560849
23.77,4.461160577668081,12.354517550675345
23.78,3.5037507689859337,13.736463475524214
23.79,1.7234205967930962,11.506839123821884
23.8,2.664226335587846,11.764916563708647
23.81,3.243486132800383,11.599587270248024
23.82,2.7236445522419066,11.087167741151186
23.83,2.782190952140832,10.929794374847228
23.84,2.7988333332978863,10.915105360738762
23.85,3.49967161869291,8.83392543916541
23.86,2.5250302916790237,10.533774573964752
23.87,3.4274108919202466,12.183835375184852
23.88,1.9080439403854892,10.840397396464178
23.89,3.117963902623557,10.015199728379796
23.9,2.857055453463399,11.74976182819275
23.91,4.178601192338318,10.539990630087235
23.92,3.94257109000002,10.343924632302093
23.93,2.974405500386007,10.085999109723963
23.94,3.5862716804342583,10.174764407844265
23.95,2.7520614209335066,6.947345795256601
23.96,3.711956461771333,9.452707531055148
23.97,2.717457759353308,9.171211685084721
23.98,3.0707418473010533,10.592891986751678
23.99,3.6639300122695615,10.469551269405223
24.0,3.2488226171891705,9.330745297065866
24.01,3.22491188062006,10.034058447113061
24.02,4.315775321598897,8.951629916335309
24.03,3.1071865834972394,8.27029016323883
24.04,3.117078766313084,9.213529168081791
24.05,2.747681438049664,9.876702002028122
24.06,3.0851157409600773,9.270019967533795
24.07,3.249796024594845,8.34175404164588
24.08,2.835890193125681,9.491799678835612
24.09,2.173700351326754,8.667615926547455
24.1,2.886902506605629,9.276355931960921
24.11,3.1762609871469785,8.062850995116348
24.12,3.7094002576699454,8.261697097446557
24.13,2.095975756626589,9.201731326112606
24.14,3.360137993951655,8.965362664016135
24.15,3.516818558527461,9.099310762864862
24.16,3.2479678574695257,9.17252215985105
24.17,3.4480406888950013,8.058120887819676
24.18,3.0770318534522776,9.839696859538602
24.19,3.6521658569085127,9.47456795013501
24.2,4.712102649963673,9.161324114408508
24.21,6.361962416724984,7.784326026335282
24.22,6.750125311951326,7.001325063810276
24.23,9.319434181925825,7.659531724283651
24.24,9.77930159637448,9.512868475953088
24.25,10.143296942823262,9.775989855335508
24.26,12.4642520178049,8.84603402282021
24.27,11.927681103550784,13.02261037935459
24.28,13.419128216737878,14.948022679900166
24.29,13.688211563567146,13.736490070460555
24.3,13.994512992640594,14.834615212632542
24.31,15.41188594152302,14.299481761759095
24.32,15.04942394559513,16.13600020500226
24.33,15.182431159096332,15.440956379551224
24.34,14.884599381670068,16.215484093587744
24.35,15.996921358871504,16.754287754965404
24.36,16.139410632388607,15.80344119663249
24.37,16.303764389850116,16.740225526397772
24.38,15.900784628383546,15.909756292711117
24.39,15.32111978577205,15.23852362041141
24.4,14.954208756990344,15.42466758666674
24.41,14.84204074234169,14.52805133309662
24.42,13.81260910916798,14.279237891047613
24.43,12.842479469316675,14.152734334107171
24.44,11.97643647507622,13.735550778783743
24.45,9.556972427049072,13.213408564199515
24.46,7.945554669175235,12.819297629869899
24.47,6.080549430546815,11.750065161360364
24.48,4.118602567750465,12.685050404591067
24.49,3.1259811445870964,11.95568746333749
24.5,2.0717935641210365,12.93910479303814
24.51,1.024041249625741,12.24393635110954
24.52,2.4538810151988004,12.015592632994153
24.53,2.002351225836719,11.248115739386707
24.54,2.1761065380883777,11.427809830040195
24.55,3.6005721286573134,11.606974006085867
24.56,3.720222845190177,11.084255019013113
24.57,2.5425359706666715,11.574523493657956
24.58,2.5727217210509274,11.393887583261433
24.59,3.214010900120908,10.880370397342716
24.6,2.902171768229874,9.966372870481171
24.61,2.212213355454645,11.184498133229374
24.62,3.726489755766197,10.193322544747693
24.63,2.988892906301131,9.73476443312257
24.64,3.256799668417207,10.34992448885999
24.65,2.885106146420968,10.461193304276062
24.66,3.073578636248729,11.828060802268888
24.67,3.3627108691833305,8.896653831034776
24.68,3.670426112410725,9.150817005801406
24.69,2.8907180601786946,9.944742270637288
24.7,2.723842885276067,9.841886056111399
24.71,2.964728375448271,9.451998395369616
24.72,4.3333575535241735,10.50396786433635
24.73,2.766743342249142,9.319834204440284
24.74,2.7310958824638654,8.942730839366387
24.75,2.888842771405551,8.752502045544624
24.76,3.5926449482621305,8.984485223100577
24.77,3.0346278208262323,9.751654879348939
24.78,2.564128094950577,9.16525937984405
24.79,3.1846424202751757,8.4506918131144
24.8,2.91036724640476,10.07869384995024
24.81,2.840302467352688,9.6661018423092
24.82,3.822691446487171,8.447207725662608
24.83,3.752906682573165,9.395116285796314
24.84,3.565651708602604,8.188368456978255
24.85,3.6987450510508415,9.549796533594483
24.86,3.898199427241084,8.356235002099021
24.87,3.1091607468101885,9.694288887125538
24.88,3.3515801253636224,9.181877962678172
24.89,3.205283032615888,6.766156905343614
24.9,2.888906319308487,8.395749481341738
24.91,3.767942799315162,8.377717346125484
24.92,4.787828086882289,8.483618142081802
24.93,5.088032730559573,9.419471663363906
24.94,5.6900588128908565,10.249788962751483
24.95,6.382392160545426,7.9459271181411415
24.96,8.459212776319747,8.486937065097807
24.97,8.28751458090888,8.367211827170973
24.98,9.7701210272344,9.200397574725606
24.99,11.655673956726464,8.715000291038809
25.0,11.357030342194872,12.433973926432259
25.01,12.382199761567112,12.712961593205364
25.02,13.19104639551597,14.736040235639608
25.03,14.177186275301652,13.271737304738904
25.04,15.318644735245526,13.43732800263816
25.05,14.30862623280644,13.693294923744764
25.06,15.143448696919732,15.841135990491615
25.07,14.9061797046271,14.681658397258442
25.08,14.735704037201408,16.286277007810373
25.09,16.13621753509536,15.485763407829495
25.1,14.973130114536197,14.93802841224668
25.11,16.80854585218967,15.201755074191938
25.12,15.330472000999103,16.047457908554925
25.13,14.750065764859167,14.258630767513704
25.14,15.365433462008353,16.702042728690422
25.15,13.780934915937916,15.359467306365051
25.16,14.299020532399949,14.104133675479183
25.17,12.740355176649684,13.997639851264703
25.18,11.932394141499165,13.819854099580411
25.19,10.905821501589498,14.286004770711221
25.2,8.325187981240763,13.032801386432196
25.21,7.165066054661135,13.287553330677417
25.22,5.683630140445684,12.151219796574363
25.23,3.961584323134325,12.276246904204937
25.24,3.1650614208037933,13.25262821817919
25.25,1.9788585799524423,12.840740662004679
25.26,2.0827266382965046,11.711321940325153
25.27,1.7119514378894665,11.992689170541903
25.28,2.846255518801072,7.895086368931023
25.29,3.611695749363218,10.727226727957463
25.3,3.4514843201380905,10.72705745966627
25.31,3.244599042727576,10.545653360194366
25.32,2.8271676042115743,10.696791738483403
25.33,3.5706326312956453,10.882026338747734
25.34,3.037743093063182,8.874672593967025
25.35,3.7832497984174185,9.94565725472111
25.36,2.9419168895133314,10.930271634322972
25.37,3.0099470974122053,10.438828780626071
25.38,4.022049009981956,11.260135882108015
25.39,3.296762770333054,9.605736515915558
25.4,2.8729478423326924,11.162430913958021
25.41,3.695374717075787,8.518502476547615
25.42,3.1747545430699136,10.785326746820969
25.43,2.5696846524507317,9.266481445223352
25.44,3.135978219128687,10.56177891603907
25.45,2.810138189990743,10.303828858632528
25.46,3.463333569022387,10.79696140757261
25.47,3.3796979330608,9.213530796111742
25.48,3.223625907045069,10.710655109744721
25.49,4.051778921151432,9.823400019792714
25.5,2.5905396789067567,9.444837025293143
25.51,2.442880020255105,8.97455763879436
25.52,3.645859302003024,9.63558938630017
25.53,3.089581959366307,9.819347436663884
25.54,2.3683548414976414,9.186541100979504
25.55,2.076290090688397,8.984886395257954
25.56,2.858523320694747,7.839273746984261
25.57,3.3057979356303684,9.503842863453654
25.58,3.254032022648637,10.230467235354055
25.59,3.535527635444116,8.352298478641845
25.6,2.826073093137587,9.766937569980069
25.61,2.231129462514355,9.060439394240728
25.62,2.588966999961165,8.694117246812066
25.63,2.754508291173632,9.474831147818932
25.64,4.190780626233768,8.75493886700889
25.65,2.439626556129429,8.366303802714603
25.66,2.77858522949317,8.500740658022718
25.67,3.433295601510172,8.225981862221609
25.68,3.754480934121487,8.649405333563363
25.69,3.177826602925353,8.063478223794501
25.7,3.884785067812104,7.396800513307902
25.71,5.044291451112615,7.877779351517162
25.72,5.305600002448676,8.585922049254506
25.73,7.216793373132916,7.522170792063904
25.74,7.249159254959747,8.391422895044
25.75,9.104195672170578,9.378784090049662
25.76,9.992949385811686,9.213211512461884
25.77,11.042186204767088,11.534196874346533
25.78,10.653106365214436,11.1973701133754
25.79,12.3059745507871,12.06965015478955
25.8,12.81343764916076,12.554641998303875
25.81,12.955318095473066,12.968567181325898
25.82,13.946857298060914,13.852641776425564
25.83,14.230474630036014,14.289293406200745
25.84,13.68899403429456,15.092670318825212
25.85,14.614080651203826,14.49377589662123
25.86,14.669007758050112,16.234757623143068
25.87,15.972764132081696,14.956411975273372
25.88,15.86375010976863,14.756419018774595
25.89,16.023298704351273,15.079011111294903
25.9,15.134664941865834,15.402754573681444
25.91,15.6176952012147,14.736380950830277
25.92,14.914651967869467,14.637624231466026
25.93,15.396978230947513,15.417338504331482
25.94,14.377611434216186,14.991657453636483
25.95,15.152729195113208,12.927557359307288
25.96,12.96005294375911,14.465109344304045
25.97,11.992724342964138,14.790471691412767
25.98,10.162646499368725,13.535730890743189
25.99,9.32493132830094,12.612764800889106
26.0,7.168838378751568,12.190085005820636
26.01,5.4996054743632605,12.95202660340621
26.02,4.05966991635174,12.005669665368638
26.03,3.171211685070128,12.264681521929596
26.04,2.019288307371574,12.524362320784832
26.05,2.161054188981192,10.822304912127114
26.06,1.9632083247127108,11.312237286173422
26.07,2.4645836088399884,10.819788881934581
26.08,3.024601635957007,11.717150535043091
26.09,2.834666062568888,9.518832319187483
26.1,3.19753710924891,9.901156984729864
26.11,4.113749348551116,9.242232781761162
26.12,2.8362594378365804,10.310009565180577
26.13,2.958169122717624,10.40123764615959
26.14,3.78282835107808,9.708908279184385
26.15,3.4002613252575005,10.480789596207224
26.16,2.978963702844071,9.69591069499426
26.17,2.721597728024069,9.51331989684096
26.18,3.3708782605072085,11.050870394113092
26.19,3.147814607362755,9.438950247932555
26.2,3.033399970616993,9.287026950070693
26.21,2.768944067539767,10.590700424914585
26.22,3.97923562939492,10.203348572774129
26.23,3.1916026265379127,9.372698947249935
26.24,3.3126566321410627,9.527914598365694
26.25,3.3974174190320348,8.82674049621156
26.26,3.629933681023842,9.957082833077141
26.27,3.526091087216153,9.286675914597451
26.28,2.7459110323745097,9.949430275533963
26.29,3.815903131047607,9.35374751756925
26.3,3.0245382526184548,8.264655769501523
26.31,2.840377635115669,10.918671083470814
26.32,3.980127375790187,7.472343303175332
26.33,4.608812678862501,9.122350105826841
26.34,2.7358065974878274,7.944433359008938
26.35,3.7649826240897344,10.510351353205229
26.36,3.3367622219431947,9.121996171974343
26.37,2.7680618983100618,8.757533164373672
26.38,3.2381796358744808,9.536840846290975
26.39,2.5780405799125257,8.277659328139862
26.4,3.214249440247232,9.680509565990508
26.41,2.90809542346728,9.716496586379261
26.42,3.592526127152138,8.419556253389429
26.43,3.341326043384167,9.759631723079323
26.44,3.14597323619438,8.007154587485855
26.45,3.651935105075582,10.133979961375031
26.46,2.7105938594385943,8.433907933768257
26.47,2.8491169109969405,9.416129696270634
26.48,2.695504716912172,8.412934162163587
26.49,2.525925530254582,8.0030864031913
26.5,3.420689381784704,7.45233318679044
26.51,3.591359945896709,7.502497806464755
26.52,2.9499044192888606,8.801388804820201
26.53,4.473272855362118,7.660767157909829
26.54,6.451145240620898,8.139663951224492
26.55,6.655817443335433,7.832051201143348
26.56,8.005140192606818,8.654055856090142
26.57,9.52885029199328,8.014649153876704
26.58,8.719949954506266,8.082842113867775
26.59,10.717132886135149,8.21958324020506
26.6,10.799692915568585,11.766989942908218
26.61,11.458370217807143,11.218363060892807
26.62,13.73973308923966,14.243171897606894
26.63,13.527125786702715,11.919576972465354
26.64,14.673765622658964,11.824245576476947
26.65,14.52503255993068,14.13595908697273
26.66,14.226681819200984,13.272051706508318
26.67,14.544509754183844,16.04757442287549
26.68,15.562680429388276,15.364519590736494
26.69,14.893926254243326,14.846522617160433
26.7,14.099525271135697,15.609066150077219
26.71,15.83637287649291,15.294610014300924
26.72,15.535535470657369,15.925077400607623
26.73,14.31922659949873,14.298788408730719
26.74,14.67661268661457,14.436429057551571
26.75,14.956343417507318,14.239114889233118
26.76,14.564388273536068,13.003282358344938
26.77,14.09235867128024,14.470633891644155
26.78,14.543884480372306,14.381090278941125
26.79,13.788369956920318,14.187222219905472
26.8,12.985267487292711,12.671760299598528
26.81,11.317509644592151,12.764453694499231
26.82,10.671106934150956,13.365882812232973
26.83,8.888116288538551,11.715061556868191
26.84,6.701192692681587,12.897678308994633
26.85,5.628289442145078,10.329649037072157
26.86,3.749529986771965,11.828513966649062
26.87,4.256605726769121,10.102230150265623
26.88,2.358946849421308,11.566037037805694
26.89,2.1898594280862627,11.195689951637744
26.9,2.871870589314892,10.7972713787352
26.91,1.871766111803938,11.272265863600502
26.92,2.966373618290791,11.022200310976983
26.93,3.447031059009282,11.379266138409866
26.94,3.171379974021648,9.764544473527023
26.95,3.3176575288336565,9.727917960523124
26.96,3.270708631874418,10.27771696103432
26.97,2.9889597738872813,9.485142115513959
26.98,3.3273224190950788,10.366723319156279
26.99,3.12114834159939,9.573762942909314
27.0,3.48293050491397,9.621050845597841
27.01,2.676145016701616,10.4709995913114
27.02,2.8249619571036764,8.460690297536903
27.03,3.2616159885027347,10.782100877507771
27.04,3.2712167056676846,10.509855391645953
27.05,3.4265717861305887,9.08023800796149
27.06,3.7104012171048906,9.492717042404172
27.07,3.1543637167748924,7.900097882699025
27.08,3.730226816503929,9.167363888976281
27.09,2.1897941535814027,8.588882228005662
27.1,2.636379993658367,8.599707541793478
27.11,3.454251414200186,9.64130652654588
27.12,2.7172681442779765,7.963796392477966
27.13,3.1826444463472154,9.650801150602659
27.14,2.651306320919705,10.020369386546705
27.15,2.684120433302753,8.658943401645477
27.16,3.452102063260939,7.501411705822192
27.17,2.8962657342959743,7.9310676026139095
27.18,2.5247111151962773,8.915751471003178
27.19,3.296053600217544,9.615215240375877
27.2,3.067026365279052,8.91162527936348
27.21,2.8070854598176,7.20639291619522
27.22,3.0561034637015845,8.885530062657612
27.23,4.224013826369092,10.154123803644017
27.24,4.207987495229036,8.264488900771974
27.25,3.1643213291929606,8.110393988396133
27.26,3.3099474474110995,8.235386049160864
27.27,3.105194511605098,8.144265583740438
27.28,3.4477430127925386,9.111331572143882
27.29,2.961815370152787,5.800368640832843
27.3,2.9823046852786748,8.794264164771517
27.31,4.231613088221414,9.079550703004228
27.32,4.231299817637396,8.803016861421924
27.33,3.3005657770822823,9.60777981755611
